product_name,product_group,price_per_unit,tier,seller,date,margin
naranja valencia mediana,naranja,13.6059329955029,local,local_market_17,2026-02-13,0.169536704174243
naranja valencia mediana,naranja,14.7241053723015,local,local_market_25.5,2026-02-13,0.254648376465775
naranja valencia mediana,naranja,14.4674455502061,local,local_market_28.3,2026-02-13,0.28327331491746
naranja valencia mediana,naranja,12.7548623561673,local,local_market_15.8,2026-02-13,0.158143274055328
naranja valencia mediana,naranja,14.4542116331892,local,local_market_29.8,2026-02-13,0.298085662280209
naranja valencia mediana,naranja,15.6496174970089,local,local_market_38.2,2026-02-13,0.382461325242184
naranja valencia mediana,naranja,14.8292428122323,local,local_market_31.5,2026-02-13,0.31546304844087
naranja valencia mediana,naranja,16.0729007829623,local,local_market_38.7,2026-02-13,0.387281106412411
naranja valencia mediana,naranja,14.3858429970356,local,local_market_26.5,2026-02-13,0.26530521052191
naranja valencia mediana,naranja,13.3288921939666,local,local_market_15.9,2026-02-13,0.158763548743445
naranja valencia mediana,naranja,14.2708646819453,local,local_market_24.7,2026-02-13,0.24731231443584
naranja valencia mediana,naranja,15.7205236274252,local,local_market_39.4,2026-02-13,0.394400100025814
naranja valencia mediana,naranja,13.4036300592615,local,local_market_20,2026-02-13,0.199579519079998
naranja valencia mediana,naranja,16.3105327673451,local,local_market_37.7,2026-02-13,0.376753853086848
naranja valencia mediana,naranja,15.8619880726851,local,local_market_33.7,2026-02-13,0.336941158026457
naranja valencia mediana,naranja,13.3018950042553,local,local_market_22.8,2026-02-13,0.228167178144213
naranja valencia mediana,naranja,15.2405345218848,local,local_market_36.3,2026-02-13,0.363063943549059
naranja valencia mediana,naranja,13.9394422323865,local,local_market_21.4,2026-02-13,0.214315902942326
naranja valencia mediana,naranja,14.5162753423901,local,local_market_21.2,2026-02-13,0.21173054582905
naranja valencia mediana,naranja,16.3523358665463,local,local_market_39.2,2026-02-13,0.391522396216169
naranja valencia mediana,naranja,13.2109484387231,local,local_market_21.8,2026-02-13,0.217891645885538
naranja valencia mediana,naranja,13.9136656938691,local,local_market_18.6,2026-02-13,0.18621704300167
naranja valencia mediana,naranja,15.7605094555314,local,local_market_34.1,2026-02-13,0.3412689054152
naranja valencia mediana,naranja,12.5682906755707,local,local_market_15.3,2026-02-13,0.152902917040046
naranja valencia mediana,naranja,15.7892413913177,local,local_market_36.3,2026-02-13,0.36339306095615
naranja valencia mediana,naranja,16.9085342343371,local,local_market_39.5,2026-02-13,0.395300726790447
naranja valencia mediana,naranja,14.9184048794667,local,local_market_27.5,2026-02-13,0.275293623656034
naranja valencia mediana,naranja,13.9456821795898,local,local_market_22.2,2026-02-13,0.22197294884827
naranja valencia mediana,naranja,14.3866357289169,local,local_market_20.9,2026-02-13,0.208760200859979
naranja valencia mediana,naranja,15.5524138632636,local,local_market_36.6,2026-02-13,0.365909879188985
naranja valencia mediana,naranja,16.0660092100257,local,local_market_36.6,2026-02-13,0.366474983142689
naranja valencia mediana,naranja,15.460646002709,local,local_market_39.6,2026-02-13,0.395505179744214
naranja valencia mediana,naranja,14.2392767690625,local,local_market_25.2,2026-02-13,0.251544929726515
naranja valencia mediana,naranja,14.1082670459757,local,local_market_23.3,2026-02-13,0.233011458395049
naranja valencia mediana,naranja,13.8028837599875,local,local_market_19.2,2026-02-13,0.192475004971493
naranja valencia mediana,naranja,13.3533066506892,local,local_market_20.1,2026-02-13,0.200608440185897
naranja valencia mediana,naranja,14.5037156095393,local,local_market_27.7,2026-02-13,0.277121656085365
naranja valencia mediana,naranja,14.6966272596275,local,local_market_25.8,2026-02-13,0.257743708882481
naranja valencia mediana,naranja,14.4376651904787,local,local_market_26.4,2026-02-13,0.26388186638942
naranja valencia mediana,naranja,14.3479931216034,local,local_market_24.2,2026-02-13,0.242071831051726
naranja valencia mediana,naranja,15.0827710911299,local,local_market_29.3,2026-02-13,0.293167367845308
naranja valencia mediana,naranja,14.920807703351,local,local_market_33.4,2026-02-13,0.334428525797557
naranja valencia mediana,naranja,13.685771460191,local,local_market_16,2026-02-13,0.160443381848745
naranja valencia mediana,naranja,14.2505357437805,local,local_market_31.4,2026-02-13,0.313885970890988
naranja valencia mediana,naranja,13.9797496027771,local,local_market_22.2,2026-02-13,0.22218939618906
naranja valencia mediana,naranja,13.2396167274555,local,local_market_19.4,2026-02-13,0.194126087566838
naranja valencia mediana,naranja,13.1106471099008,local,local_market_17.5,2026-02-13,0.174569422006607
naranja valencia mediana,naranja,13.9284924171877,local,local_market_28.5,2026-02-13,0.284708145866171
naranja valencia mediana,naranja,13.9260954306654,local,local_market_20.8,2026-02-13,0.208441568922717
naranja valencia mediana,naranja,13.3350900062927,local,local_market_17.3,2026-02-13,0.17331802889239
naranja valencia mediana,naranja,15.9209039608097,local,local_market_36.4,2026-02-13,0.363730189250782
papaya maradol,papaya,36.2401457299364,local,local_market_29.1,2026-02-13,0.291139099490829
papaya maradol,papaya,30.9652473190134,local,local_market_15.4,2026-02-13,0.153587450366467
papaya maradol,papaya,33.3355666326279,local,local_market_29,2026-02-13,0.29007852220675
papaya maradol,papaya,37.2220169998182,local,local_market_39.7,2026-02-13,0.397128121962305
papaya maradol,papaya,38.2699761484745,local,local_market_36.9,2026-02-13,0.369043153570965
papaya maradol,papaya,31.082005260698,local,local_market_16.5,2026-02-13,0.164752827468328
papaya maradol,papaya,31.624897692632,local,local_market_21.7,2026-02-13,0.217107941024005
papaya maradol,papaya,36.041621651224,local,local_market_36.5,2026-02-13,0.365054263710044
papaya maradol,papaya,33.7403181091309,local,local_market_19.8,2026-02-13,0.198422430467326
papaya maradol,papaya,32.7397687096769,local,local_market_23.4,2026-02-13,0.234188866545446
papaya maradol,papaya,31.1824704753586,local,local_market_17.3,2026-02-13,0.172574115311727
papaya maradol,papaya,35.60576890243,local,local_market_36.2,2026-02-13,0.362025366432499
papaya maradol,papaya,32.7941632261215,local,local_market_20.9,2026-02-13,0.209040050138719
papaya maradol,papaya,35.6584464573931,local,local_market_37.7,2026-02-13,0.376687411428429
papaya maradol,papaya,32.2403053233339,local,local_market_16.3,2026-02-13,0.162688797956798
papaya maradol,papaya,30.1172341606133,local,local_market_17.1,2026-02-13,0.170993596757762
papaya maradol,papaya,38.174166306691,local,local_market_38.5,2026-02-13,0.384603534045164
papaya maradol,papaya,35.4160933683196,local,local_market_37.5,2026-02-13,0.375013905728702
papaya maradol,papaya,34.1793266774536,local,local_market_28.5,2026-02-13,0.284575540898368
papaya maradol,papaya,32.1883175058723,local,local_market_22.4,2026-02-13,0.224264647439122
papaya maradol,papaya,38.0973104787921,local,local_market_38.9,2026-02-13,0.389336237194948
papaya maradol,papaya,34.7488550651144,local,local_market_26.3,2026-02-13,0.262749355495907
papaya maradol,papaya,31.6745839820369,local,local_market_15.3,2026-02-13,0.152624818240292
papaya maradol,papaya,36.6025439858073,local,local_market_30.7,2026-02-13,0.307452545478009
papaya maradol,papaya,32.9809985168429,local,local_market_19.5,2026-02-13,0.194719906756654
papaya maradol,papaya,31.8983698370522,local,local_market_17,2026-02-13,0.16965272630332
papaya maradol,papaya,32.7251156990873,local,local_market_27.1,2026-02-13,0.270715202996507
papaya maradol,papaya,35.3879263098801,local,local_market_34.8,2026-02-13,0.348478812817484
papaya maradol,papaya,34.3873549509193,local,local_market_30,2026-02-13,0.30044540114468
papaya maradol,papaya,30.585633354911,local,local_market_15.7,2026-02-13,0.156750372354873
papaya maradol,papaya,30.5658252425881,local,local_market_20.9,2026-02-13,0.20899559246609
papaya maradol,papaya,33.6751165333005,local,local_market_25.4,2026-02-13,0.2538013692596
papaya maradol,papaya,35.0266728537509,local,local_market_38.1,2026-02-13,0.381059373181779
papaya maradol,papaya,35.2599753634941,local,local_market_37,2026-02-13,0.369589257147163
papaya maradol,papaya,30.9302394754423,local,local_market_20.9,2026-02-13,0.209041811502539
papaya maradol,papaya,38.3332035487189,local,local_market_37.1,2026-02-13,0.371161152468994
papaya maradol,papaya,36.8390573525785,local,local_market_35.3,2026-02-13,0.353119022946339
papaya maradol,papaya,29.7783108219946,local,local_market_16.2,2026-02-13,0.161581737722736
papaya maradol,papaya,35.758028488637,local,local_market_35.5,2026-02-13,0.35485541416565
papaya maradol,papaya,33.503298161594,local,local_market_17.4,2026-02-13,0.174067387217656
papaya maradol,papaya,35.6185932135252,local,local_market_34.4,2026-02-13,0.343606660526712
papaya maradol,papaya,32.3577757328502,local,local_market_17.8,2026-02-13,0.177660103456583
papaya maradol,papaya,32.2657662617904,local,local_market_26.1,2026-02-13,0.260622652166057
papaya maradol,papaya,36.9206760685358,local,local_market_33.9,2026-02-13,0.33893102457514
papaya maradol,papaya,37.2954950851244,local,local_market_34.6,2026-02-13,0.345719219860621
papaya maradol,papaya,30.9006630934826,local,local_market_27.3,2026-02-13,0.272946117422543
papaya maradol,papaya,35.0465881247906,local,local_market_24.7,2026-02-13,0.24744404401863
papaya maradol,papaya,34.4883399471105,local,local_market_30.6,2026-02-13,0.306453399220482
papaya maradol,papaya,36.6320882098314,local,local_market_38.1,2026-02-13,0.381113234185614
papaya maradol,papaya,31.7784894873304,local,local_market_17.1,2026-02-13,0.171370187285356
papaya maradol,papaya,34.0110824362957,local,local_market_26.5,2026-02-13,0.265083262440749
papaya maradol,papaya,32.8757102781242,local,local_market_19.4,2026-02-13,0.194235298759304
papaya maradol,papaya,33.1215784479596,local,local_market_21,2026-02-13,0.210141712077893
papaya maradol,papaya,35.1624476800863,local,local_market_30.6,2026-02-13,0.305789366166573
papaya maradol,papaya,33.2619492667838,local,local_market_17.1,2026-02-13,0.171320406463929
papaya maradol,papaya,36.7231583920881,local,local_market_39.3,2026-02-13,0.39309868371347
papaya maradol,papaya,37.0876835002957,local,local_market_38.2,2026-02-13,0.382458593149204
papaya maradol,papaya,32.4010054300452,local,local_market_27.2,2026-02-13,0.271644562575966
papaya maradol,papaya,31.3180170193225,local,local_market_16.1,2026-02-13,0.160774884489365
papaya maradol,papaya,33.5717967652487,local,local_market_25.4,2026-02-13,0.254241740773432
papaya maradol,papaya,32.1949476939556,local,local_market_20.9,2026-02-13,0.208674179716036
papaya maradol,papaya,33.5727912704527,local,local_market_30.2,2026-02-13,0.301583292346913
papaya maradol,papaya,34.7794967096327,local,local_market_27.4,2026-02-13,0.274495997093618
papaya maradol,papaya,32.3053227892484,local,local_market_19.8,2026-02-13,0.198416582925711
papaya maradol,papaya,35.583163421746,local,local_market_28.5,2026-02-13,0.28481465348741
papaya maradol,papaya,31.7761515059179,local,local_market_16.5,2026-02-13,0.165467154269572
papaya maradol,papaya,34.9785140197599,local,local_market_34.4,2026-02-13,0.344148555223364
papaya maradol,papaya,32.2721459108798,local,local_market_17.8,2026-02-13,0.177845110511407
papaya maradol,papaya,37.0658542908252,local,local_market_38.4,2026-02-13,0.383630514645483
papaya maradol,papaya,33.8555792613992,local,local_market_19.8,2026-02-13,0.198171888047364
papaya maradol,papaya,36.505693822201,local,local_market_38.9,2026-02-13,0.388536713179201
papaya maradol,papaya,38.3516241558405,local,local_market_39.5,2026-02-13,0.395462796650827
papaya maradol,papaya,34.407340612032,local,local_market_26.3,2026-02-13,0.262750768603291
papaya maradol,papaya,37.862680881571,local,local_market_30.3,2026-02-13,0.302991484850645
papaya maradol,papaya,31.689341394055,local,local_market_20.1,2026-02-13,0.200548249913845
papaya maradol,papaya,36.1689062767394,local,local_market_33.6,2026-02-13,0.335720060137101
papaya maradol,papaya,32.3418878005831,local,local_market_20,2026-02-13,0.199581063096412
papaya maradol,papaya,33.4458198465971,local,local_market_18.2,2026-02-13,0.181790008826647
papaya maradol,papaya,35.5402140604257,local,local_market_29.2,2026-02-13,0.291711234988179
papaya maradol,papaya,34.9522493016647,local,local_market_30.6,2026-02-13,0.306030144309625
papaya maradol,papaya,29.6678936778698,local,local_market_17.7,2026-02-13,0.176832012576051
papaya maradol,papaya,34.4534331008399,local,local_market_29.7,2026-02-13,0.296832629281562
papaya maradol,papaya,31.6526758894708,local,local_market_19.7,2026-02-13,0.196759088581894
papaya maradol,papaya,34.1781151483264,local,local_market_32.1,2026-02-13,0.321425799140707
papaya maradol,papaya,35.0831693779604,local,local_market_31,2026-02-13,0.310338970832527
papaya maradol,papaya,29.6135501947101,local,local_market_16.9,2026-02-13,0.169399945857003
papaya maradol,papaya,34.7336803630702,local,local_market_31.5,2026-02-13,0.315334233839531
papaya maradol,papaya,39.5772950589503,local,local_market_36.8,2026-02-13,0.367638291360345
papaya maradol,papaya,35.864610223078,local,local_market_28.7,2026-02-13,0.287468536035158
papaya maradol,papaya,38.751666822531,local,local_market_39.6,2026-02-13,0.395772483584005
papaya maradol,papaya,30.7748627849693,local,local_market_15.5,2026-02-13,0.154791808896698
papaya maradol,papaya,36.9110462463405,local,local_market_35.6,2026-02-13,0.355916761537083
papaya maradol,papaya,37.4686888400313,local,local_market_37.2,2026-02-13,0.371753451682162
papaya maradol,papaya,33.1010903820005,local,local_market_23.1,2026-02-13,0.230689325404819
papaya maradol,papaya,33.9802130395561,local,local_market_30.2,2026-02-13,0.302267113851849
papaya maradol,papaya,32.7318755164264,local,local_market_18.8,2026-02-13,0.188274261401966
papaya maradol,papaya,38.5310558815312,local,local_market_39.4,2026-02-13,0.393750341818668
